,ratings,comments
3559,3,킬링타임용.... 볼 게 없어서 봤는데 걍 내년도 명절에 티비로 볼 껄ㅉ 이동휘 진선규 신하균 연기력엔 박수 이하늬는 영화선택 잘했음 개봉날짜가 신의 한수
3560,10,원없이 웃었습니다. 두시간이 훌쩍가요.
3561,10,
3562,9,재밌어요
3563,9,재밌어요 처음부터 끝까지 같이본 관객모두 빵빵터짐 ㅋㅋ 알바생 아니에요
3564,10,처음부터 끝까지 웃으면서 봤고 배우 케미가 짱이예요 이 영화보고 공명입덕했어용
3565,8,형사들이욕을 그렇게 많이 쓰나요? 욕만 없애면 만점입니다
3566,10,ㅋㅋㅋㅋㅋㅋ개꿀잼임
3567,5,전형적인 한국형 조폭+개그 영화. 지루했고 지겨웠고 치킨도 안땡기고 내용도 없었따.
3568,9,처음부터 끝까지 웃음을 주네 남는건 없지만 설연휴에 보기 딱!
3569,10,기대를 안하고 보러간영화 첨부터 끝까지웃다나온영화 약간 뻔한거 일상 같은데  그게 재미를 불러일으킨영화 치킨이 땡기는 영화ㅋㅋㅋ 대박날만한 영화ㅋㅋㅋ 다양한 연령층이 좋아하신영화 완존 잼나게바써요^^
3570,10,
3571,10,
3572,9,책이든 영화이든 일단 지루하지 않으면된다 웃다 나왔다
3573,9,지금까지 이런 치킨은 없었다  갈비인가 치킨인가
3574,10,인간미가 있는 이야기 재미도 있고 보통사람들이 느끼는 점.... 다른 강력계 형사 영화중 참신한 느낌이 있슴
3575,9,"안아파, 쏴, 반장하지마, 아메리칸 스타일"
3576,4,평점이 왜 높은지 모르겠다 시시하니 웃음도 나오지 않더라 말모이가  백배 천배 더  추천한다
3577,9,웃기긴 웃김 그냥 코미디영화니까 아무생각없이 보면 좋다 근데 욕설도 많은 것 같다..
3578,10,
3579,2,
3580,10,넘 재밌었음~~ㅎㅎ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다들 어찌나 웃던지~ㅎㅎㅎ 극장안 다른 관객들도~ㅋㅋㅋㅋㅋ 기분 별로인 날 봤는데~ 확~~ㅎㅎ 연기들 다~잘했음~!!!!!!!
3581,10,
3582,6,"웃긴 장면도 있지만 욕, 폭력 장면이  더 많다.  코미디영화라고만 하기엔 무리.. 코미디 영화라고 생각하고 아이들과 본다면 깜짝 놀랄듯. "
3583,10,웃김
3584,10,이건 10점 줘야 함. 웃다가 눈물난 게 당췌 얼마만인 게냐. 감사하다.
3585,10,시종일관 웃음속에 가려져 있는 생존이라는 ⟨극한직업⟩을 봅니다. 소상공인...자영업인들분들을 비롯한 모든 부모님들의 무게를 생각하며 삶의 공감(의지...희망...)의 호흡을 느껴보시기를... 사랑합니다 모든이들의 삶을... -닉네임 중소벤처기업부_
3586,8,형사들의 노고에 감사ㆍ 코믹스런면에 약간 부자연스러움ㆍ
3587,10,15세잖아 어린이 대리고 보고 욕때문에 그렇다고 하면 에니메이션 보세요 극한직업 웃으면서 볼수 있어서 고맙습니다
3588,10,역대 한국영화 중 최고의 코미디영화!!!!!!!! 진짜 시작부터 끝나는 순간까지 배꼽빠지게 웃다 나옴.
3589,10,7
3590,10,","
3591,9,
3592,8,기대가 크면 재미가 덜하다 나름 재밌게잘만든 코믹물이다 큰 웃음을주는영화
3593,1,와
3594,10,
3595,1,진짜 재미없었음. ㅠ 첫 장면부터 어색하더니만 끝까지 실망시키지 않고 재미없었음 ㅠ 
3596,10,"그냥 첫장면부터 마지막끝날때까지 웃기다. 계속 웃었다. 마지막, 이하늬와 진선규의 그장면은 너무 리얼하네.."
3597,9,약간 억지웃음이 있긴했는데 웃긴부분은 재밌었다 그럭저럭 기대안하고 보면 재밌음
3598,10,
3599,7,솔직히 명작을 기대한 것도 아니고. 그 정도면 재밌었다. 이하늬 존재감 큼.
3600,2,닭집잘되서 황당해하는부분만재밌었음 억지웃음코드제발..
3601,10,재밌어요 웃으면서 잘 봤네요
3602,10,역대~최고!
3603,8,
3604,10,간만에 웃어본 영화! 강추^^임다
3605,10,역대 국산영화중 젤 잼나네요 눈물빼가며 웃고 즐기고ㆍㆍ 가족끼리 즐건시간들 보내세요~~
3606,0,
3607,9,마지막까지 큭큭 웃다 왓네요 재미있게봤어요^^ 들것에누운 류승룡의 마지막 한마디 ㅋㅋㅋㅋ 관객들에게 캐릭에 빠져들게하는게 첫단추! 일단 캐릭터에게 정이 가면 그가 하는모든게 극호 ㅋㅋ
3608,10,직업의 애환도 이렇게 웃긴거구나^^ 사랑스런 캐릭터들~^^ 잘 봤어요~^^!!
3609,10,너무 재밌어요~
3610,5,웃기긴 하지만.그게 전부. 스토리가 너무 억지스럽다. Vod풀리면 킬링타임으로 웃으며 보기 좋은 코미디 영화
3611,10,"오늘 보고 왔네요 너무 재미, 웃음 팡팡, 스토리 탄탄 연기 구멍 없는 명품연기 덕분에 기분 좋아지는 하루네요"
3612,8,오랜만에 실컷 웃었어요. 매력 포텐 터짐!!
3613,10,
3614,10,"개꿀잼 ㅜㅠㅠㅠ 다시보고싶어,, 진선규 오빠 사랑해요,,"
3615,10,오랜만에 보는 코미디 잼있어~ㅎㅎ
3616,9,배꼽빠지는줄~~
3617,10,존잼 왜 재미 없다는지 노이해 늙은이들인가바
3618,3,억지로 웃기는 삼류코미디
3619,9,대박
3620,10,진짜 개꾸르잼! 오랸만에 이렇게 웃긴 영화 보았다...⭐️
3621,0,이런 영화가 어떻게 높은 평점 받는지 정말 궁금하다. 어색한 썩소만 짓게한다.
3622,10,지금까지 이런 영화는 없었다ㅋ 웃느라 기운이 다 빠졌네요 ㅋ 진짜 기분 좋게 웃을 수 있는 영홥니다
3623,1,오랜만에 잘잤어요 최악!
3624,8,재밌어요!! 오랫만에 영화본게 아깝지않습니다
3625,1,"정말 너무하네요 평점이 왜이리 높은지 모르겠습니다 스토리전개나 재미, 흥미성 등등 전체적으로 너무 미흡합니다 살인의 추억 근처의 작품성만 되어도 된다고 생각했구만 ㅠㅠ 정말 기대에 비해 별로입니다"
3626,10,간만에 재미나게 웃고봤음 ㅋㅋ
3627,10,우울한 시기에 웃고싶었는데 잘봤어요.
3628,10,진짜계속빵빵터져서 한없이 웃다나옵니다 강추강추 하도 웃어서 스트레스 풀려요ㅎㅎ
3629,10,아무생각안하고 보러갔다가 신나게 웃고나옵니다
3630,7,대놓고 코메디이고 박장대소 정도는 아닌데 생각보다 흥행이 잘 되네~
3631,10,재미있게봤어요..배우한분한분의캐릭터가좋고재밌네요..
3632,10,꿀잼
3633,8,그냥 맥없이 웃고 봤네요
3634,10,재밌어요~~^^
3635,3,
3636,10,
3637,10,보는 내내 계속 빵빵터짐ㅋㅋㅋㅋ 영화보면소 이렇게 웃은적은 별로 없었는데
3638,7,간간이 웃기긴 한데  기대가 커서그런가 전그닥 ~ㅜㅜ
3639,10,
3640,9,꿀잼
3641,6,간간히 웃긴 장면이 있으나 전체적으로 유치하고 닭살 돋는 씬이 있어 거슬림.
3642,9,꿀잼 보장 그냥 웃다 나온다
3643,10,핵꿀잼
3644,3,욕이 너무나옴. 좀 짜증나게 많이 나옴
3645,1,뭔 얘기하는지도 모르겠고..이리갔다.저리갔다 관객조롱영화. 그걸 또 좋다고 읏고보는 종들 
3646,10,지금 엔딩크레딧올라가는중ㅋㅋ 아 너무 웃겼어요 ㅋㅋㅋㅋㅋㅋ 쏴...! 그 한마디가 미친ㅋㅋㅋㄱ넘웃김ㅋㅋㅋ
3647,8,그냥 요즘 코드랑 잘맞고 심각하지 않고 가볍고 웃고싶은 보세요  많이 웃었네요 ^*^
3648,10,
3649,0,
3650,9,처음부터  끝까지   재밌게   잘봤어요  ㅡ
3651,10,재밌게 봤어요~~~♡
3652,9,조금 유치하긴 해도 많이 웃었네요~
3653,9,한 10년만에 코믹영화 제대로봤네요~~ 이런영화 꼭 극장가서보세요~~ 또 만들게~~ 정말 강추합니다~
3654,4,류승룡 한동안 주춤하더니 최근에 잘 나가네. 킹덤도 흥했더만.. 이 감독 영화가 내 스탈이 아니란걸 다시 한번 확인
3655,10,영화보는 내내 웃기는게 가능하네요. 한국 코미디영화의 새지평을 연 영화라고 말하고싶음
3656,10,말이 필요없음
3657,7,피식 웃을정도로 쫌 유치한영화 예고가다인영화 기대가크면 실망도 큰법! 
3658,10,혜자영화 꼭 친구들 아니면 가족끼리보세요 너무너무너무 재밌어요 111분동안 웃게만들어주는 웃음보따리
3659,10,
3660,9,
3661,7,명량 깨라  
3662,10,
3663,10,천만가볍게 넘길듯하네요 개개인의 차이는있을수있으나 강추합니다 너무잼나네요~
3664,7,유쾌한 영화
3665,5,문화의날 뺑반과 극한직업 두편봤는데...솔직히 뺑반이 더 잼났어요.  극한직업이...계속 웃기기는 한데....이런코믹영화가 벌써 500만이 넘다니.전 그게 더 웃겨요 ㅋ  암튼 10분간격으로 계속 웃으며 볼수있는 영화이긴한데....남는건 없었던 영화였네요. 코믹영화는 그냥 웃으면 된다... 그것에 5점 줍니다
3666,10,지금까지 봣던 국내코미디영화중 단연최고 꿀잼..또보고싶고 대사 생각나는영화는 이영화가 처음!!!!!꼭보세요..대박잼잇음!!
3667,9,
3668,2,어느 포인트에서 웃어야 되나? 억지 개그  유치찬란하다 진짜
3669,10,몇년만에 크게 웃었던거같아요 처음부터 끝까지 재밋었어요 잃어버린 웃음을 찾게해주셔서 정말 감사합니다^^
3670,1,내용이 어수선하고 웃음포인트를 못찾아서 졸았음
3671,10,
3672,10,뭐여??  영화 안봐도 평점 줄수있잖아???  이게 뭔 의미가 있지? 아무튼 10점 누르고간다...ㅋㅋㅋㅋㅋㅋ
3673,3,억지 웃음 오버 액션.  그저 그랬어요 내안의 그놈이  더 재밌었어요
3674,7,"캐릭터를 잘 살려낸 배우들의 연기는 정말 뛰어났고, 웃음 포인트도 잘 살려낸 것까진 정말 좋았다. 하지만 거의 PPL에 가까운 수준의 상표명 남발과 광고 패러디는 그 모든 장점을 깎아먹기 딱 좋다."
3675,9,
3676,3,난 별로  웃을 곳을 찾아야만 했음
3677,9,^^
3678,9,재밌어요. 생각없이 머리 비우기 딱 좋은 영화.  말장난 속도가 있어서 더 유쾌해요.  여러 영화들에 대한 오마주가 느껴지는데 유쾌하게 비틀어서 괜찮은 듯.  이하늬의 재발견. 
3679,8,신라의 달밤
3680,9,잼나네요
3681,5,정말 여기저기 짜집기 짬뽕이네!!!
3682,9,방금 보고 왔는데 재밌어요. 다들 연기도 잘하시고 내내 웃다가 나왔어요.  가벼운 마음으로 웃고 싶으신분은 꼭 보세요~
3683,9,한국 영화중에 최근에 이렇게 유쾌한 영화가 있었었나? 추천드립니다.
3684,5,베테랑 모티브 이거저거 짬뽕  많이했네 오마쥬   패러디 영화 대진운덕에 운좋은듯......
3685,10,웃다가 팝콘 먹을시간이 없이 정말 재미있게 보고 나온  영화...스트레스 많으신분들 꼭 극한직업 영화 보세요~아무생각없이 웃을수 있는  힐링영화 ...여기 저기서 웃음이 막 나오는 영화 ..배우님들 정말 연기 실감나게 잘하시네요^^
3686,10,"됐다, 이 정도 재밌으면 됐다 ㅋㅋㅋ 별기대 안 하고 봤는데 재미었음 ㅋㅋ"
3687,5,
3688,5,기대보다는 별로인것 같아요
3689,10,웃음이 멈추질 않아서 혼났어요 ~ 지금도 쓰면서 웃고있음 ㅋ
3690,10,끝까지 웃음 코드가 이어져서 지루할 새도 없이 영화가 이미 끝나있다. PD 등을 재등장 시키는 쿠키가 있었으면 했다.
3691,7,20분만 줄였어도 
3692,10,
3693,7,큰 감동이나 울림은 없지만 가볍게 재미용으로 볼 만한 영화...
3694,9,재미있어 시간 가는 줄 모르고 봤습니다
3695,9,유머러스하지만 과하지 않은^^
3696,10,지금까지 이런 영화는 없었다. 역대급 코미디인가? 영화인가? 극한직업 입니다~~~ 배꼽잡고 보세요~~~~!!  쏴~~!!쏴버려~ 보신 분들은 아실것~ㅎㅎ
3697,3,정말 이런게 영화냐? 감독 뇌는 달고 촬영했냐?
3698,10,우와~~재밌어용. 처음부터 끝까지.  제 웃음코드랑 딱~!    한 주  스트레스 쫙~~~~풀리구만용. 이런 영화 오랫만 ~♡
3699,9,한국 코미디 영화 중에 이렇게 처음부터 끝까지 가볍고 유쾌하게 웃을수 있도록 만든 영화가 있었던가.. 한국 코미디 영화 가운데 최고라고 얘기 할수 있을거 같다.. 심지어 액션도 굉장히 잘 찍음.. 코미디를 위한 사소한 반전 장치들도 좋았고.. 배우들 연기도 하나같이 허술함 없고 정말 재밌었음..
3700,10,뻔한 스토리로 재밌게 만들었다. 굿 
3701,5,이게 재밌다고요 진심으로?   많이들 보길래 봤는데  그저 그런 영화일뿐 
3702,10,하고싶어요안될까요제발보내드립니다!네
3703,8,
3704,10,눈물 흘리면서 봤음
3705,1,별로에요ㅠ1차원적인 코미디
3706,10,최고
3707,9,짱 짱 재미있어요
3708,10,엄청 재밌었어요 ㅠㅠㅠ 하 ㅋㅋㅋ 이걸 극장에서 안봤으면 후회했을뻔. 보면서 스트레스 진짜 확확 뚫어주고 배우들 연기 장난아니고 진짜 너무 최고.... 엄마도 저랑 영화 취향이 비슷해서 다음에 같이 보러가려구요. 가족들이랑 볼만한 영화가 나와서 너무 죠아요
3709,10,짱!! 
3710,2,재미있다고 해서  봤는데    자다가  나왔다         내안의 그놈이  100배더  재밋더라
3711,10,10점 
3712,10,"지금 보고 나왔는데 무지 웃김. 적재적소에 웃음 코드를 잘 넣었고, 배우들 연기가 좋았어요. 최고임"
3713,10,아무생각없이 보세요 웃겨요 이하늬 최고
3714,1,하~진짜 평점보고 봤는데 10점 만점에 100점입니다 다른분들도 꼭 보세요(나만 당할수 없지)
3715,9,그냥 아무생각 없이 들어가서 아무 생각없이 웃다 나오면 됨 ㅎㅎㅎ
3716,9,
3717,9,가족과 같이 봐도 좋을것 같아요.  소재도 참신하고 재미있었어요... 추천해요..
3718,10,스트레스가 확 풀리네욥    웃겨웃겨
3719,1,진짜 노잼.. ㅠㅠ. 같이간 동생은 심지어 지루해서  영화보다 자버림.. 이 영화 진짜 웃음포인트를 못찾겠음.. 재밌있다는 사람들 진심 이해안감.. 진짜 빵 터지는거 한번도 없고 하나도 안웃기다.. 마지막 키스씬은 더티 ㅠㅠ뻔한 스토리지만  내안의 그놈이 백배는 웃긴듯..배급사  CJ의 스크린 독점한탓인가 ㅠㅠ 댓글 알바가 많은건가 ㅠㅠ  코미디 영화가 이렇게 안웃길수가 있나??? 기대하고 봤는데 엄청 실망만 한 영화..
3720,9,잼나요 ^^♡
3721,10,보는 내내 웃으면서 봤네요.  정말 재밌어요
3722,10,재밌어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3723,4,내용부실한 전형적인 3류 한국 코미디 영화
3724,10,"진짜,.....넘재미있었음..... 나진짜겁나웃음ㅋㅋㅋㅋㅋㅋㅋ"
3725,8,마지막 피디가 아쉬움 피디고소 장면 나왔어야 되는데
3726,0,진짜 노잼 ~~~
3727,10,편하게 웃으면서 볼수있다는.. 전혀 지겹지가 않았음^^ 설명절 가족영화로 강추~!!
3728,1,노잼
3729,6,억지웃음
3730,10,그냥보면되요
3731,1,이게 왜 재밌어 진짜...? 내안의 그놈이 30배는 재밌더라
3732,1,재미없으면 환불해주는 제도가 시급함.. 진심 돈이..아까웠습ㄴㅣ다 시간도....
3733,10,올해들어 영화보고 웃은거 처음이다. 영화로 이만큼 웃기는게 어렵다는거. 안웃기고 유치하다는 사람은 뭘로 쳐웃는지 궁굼하네. 
3734,4,"재밌긴재밌는데 스토리 구성을 좀 더 신경썼더라면 더 좋았을 것 같네요 배우들 대사나 연기가 억지스러워 보일때가 있고 액션신이 너무 남발되서,, 시간가는줄 모르기는 했어요"
3735,10,편하게 생각없이 웃으면서볼수있는영화 
3736,1,개억지 한개도 안웃김 개그코드 안맞는 사람은 다 들 노잼이라고 하네요 이상한 억지웃음 유발 진심에서 우러나오는 웃김 재미가 전혀 없이 아줌마 아저씨 공략한 영화 ㅋㅋ 실제 영화관 가도 아주머니 아저씨들만 웃겨서 쓰러지실려함. 저는 갠적으로 별로~
3737,9,뻔한 스토리이긴한데 그냥 맘편히 빵빵 웃으면서 봤어요..이런 코미디영화를 말모이와 비교하는건  국어점수랑 수학점수랑 비교하는것과 같다고 봄..
3738,1,"댓글조작아님?!! 평보고 엄청재밌는줄알고 오늘 조조로가서 봤는데,,잼없음~~~~  돈아까움!!!!! 집에서 천원주고봤어야했는데~ 말모이가 백배더 잼있습니다"
3739,8,류승룡씨 그 웃음 포인트ㅎㅎ 덕분에 즐겁게 웃고봤어요^^
3740,10,많은 코메디영화가 자기영화들이 웃기다 과대광고했지만  이 영화는 진짜다.... 대사도 상황연출도  안웃을수가 없다. 
3741,10,뻔한  코믹  영화  인줄   ㅋㅋ 근디   끝  까지   재미 나네요
