,ratings,comments
1245,9,허무한것으로 본다면 유치한 영화로써 평가를 하시겠지만 진심으로 나자신을 뒤돌아보면서 봤다면 유치하게만 느껴지지않을것입니다 중간 약간의 지루함과 운동장씬을 잘 만들었다면 10점 주고싶습니다 저와 지인 중간지루함빼고는 지옥이나 사후세계는 잘표현한것 같아 신기하고 구경을 잘한거같았어요 깨달음도 주었고 마지막에도 감동적이었고여 이 영화는 단순히 영화로만 봐서는 안될거같아요  2편도 보고싶네요
1246,10,굳
1247,10,굳..
1248,10,
1249,1,어이없는 전개
1250,8,아무리 뻔해도 가족이야기는 슬픈듯. 저승세계라는 신선한 배경도 좋았음.
1251,10,
1252,5,
1253,10,감동ㅜ
1254,10,
1255,7,한국에서는 쉽게 접할 수 없는 색채와 그림 하지만 신파라는것이 한계
1256,10,
1257,6,마지막 신파 한방으로 관객들을 KO시키다. 
1258,6,글쎄요 이런 영화들이 있습니다 . 저 정도의 제작비를 투자하고 저 정도의 스토리로 저 정도 뿐이 못 만드나  내가 감독하고 싶을 정도로 ..  저한텐 신과함께가 그런 영화였습니다.  웹툰을 원작으로 했지만 영화라면 관객들에게 공감을 이끌어  내야 한다고  생각하는데 시간이 제한을 감안하더라도  최상의 신들의 재판이  인간 세상의 재판보다 허술 하고 신들을 심판할 인간이 있겠다 싶을 정도였고 마지막 부분 동생이 극한 감정 변화들 또한 공감 받지 못한 설정이 아닌가 싶습니다.   저승에서의 재판이란 걸 너무 기대에서 봐서 그런지  아이들이 보는 영화라고 생각하고 봤으면 더 좋았겠지만 극장에서  보던 아이들은 막상 무서워 나가자고 하더군요. 그럼에도 가족이라는 소재로 감동을 불러일으키는 부분이 눈물을 떨구
1259,10,내용이 감동적이고 배우들 연기력 짱!!
1260,10,
1261,9,"미루고 미뤄 천만돌파하고 본 영화! 개인적으로 감동, 재미있게 보았어요. 뭉클한 이승세계스토리가  나를 돌아보게 하네요~우리나라 영화시장을 세계에서 눈여겨볼만 한거 같아요~^^ 조만간 또 보려해요"
1262,0,
1263,9,누룽지 밭솥과 그 안의 편지... 제일 기억 남습니다~
1264,5,엄청기대하고 봐서 그런가 ... 엄청 실망한 작품...
1265,10,
1266,2,"시끄럽고, 내용이 어린이만화"
1267,10,
1268,7,꽤 괜찮은 수작... 가족 신파만 아니었으면 명작이라고 할 텐데...
1269,10,너무재미있다
1270,5,애들 만화
1271,10,
1272,1,지루하더이다
1273,10,
1274,9,재미와 감동이 모두 충족된 기대 이상의 영화였습니다.
1275,1,억지눈물 보면서 지루하고 돈아깝다
1276,9,"원작을 꼬박꼬박 챙겨봤었던 사람이자, 원작을 정말 좋아했었다. 본 사람들은 다 이해하듯이 저승편의 포인트는 바로 진기한 변호사이다.똑부러지고 상황판단을 잘하는 캐릭터.진기한변호사의 부재 외에도 몇몇 다른부분이 있었는데, 생각했던 것보다 그렇게 별로이지 않았다.강림이라는 캐릭터가 진기한 캐릭터의 역할을 해줌으로써 채워가지 않았나 싶다. 대왕들과 지옥들도 좋았고, 살짝 걱정했던 CG도 나쁘지 않았다.신파 .. 사실 눈물 짜는 영화를 좋아하지 않고, 잘 우는 편도 아니라  보고 울지도 않았고, 큰 느낌도 없었다. 하지만 막 억지감동 정도는 아니였고 어느정도 그럴 듯 하다 생각한다. 원작과 다른 해원맥 캐릭터의 생각없고(?  활발한  행동,말 들이 유쾌하고 마음에 들었다. "
1277,7,"뻔한 스토리.. 다양한 유명 배우들의 출연과 마지막에 눈물샘 자극이 아니었다면 정말 우울했을 듯... 주지훈, 김향기, 하정우씨가 영화를 살려주었네요."
1278,8,신파극 차피 뻔해서 감동적이진 않고 에초에 가벼운 마음으로 암 생각 없이 보기에 좋은 영화. 돈 아까울 정도까진 아니고 괜찮았음. 다만 누구한태 추천해줄정도는 아님.
1279,2,별루 그만보자.
1280,10,
1281,5,홍콩 무협영화 인줄~
1282,6,슬픔
1283,10,
1284,10,기발하고 재밌다 굿굿 가족 영화로 완전 추천
1285,7,가족과 함께 재미있게 봤어요.
1286,10,평점보고 별기대 안했는데 나름 좋았어요. 원작은 원작 나름의 재미가 있고 영화는 영화 나름의 재미가 있네요. 하지만 주는 메세지는 같다는거.. 죽고나서 후회하지 말자. 있을때 잘하자. 
1287,10,
1288,10,"신파의 조건은 갖췄으나 신파는 아니었다. 액션, 스릴, 참신함, 감동 모두 갖춘 영화. 한국영화 많이 발전한듯."
1289,4,수준 낮은 각본이 영화 전체를 망가트린다. 고평가를 주기는 아쉽다. 중딩정도 수준에 딱 맞는 영화
1290,5,연기력부족.
1291,10,그래도 감동이 있으니까...
1292,3,"딱 만화같기도 하고, 만화보다도 못 하기도 하고, 만화보다 더 하기도 한 영화.  어수선하고 정리가 잘 안 된 상태에서 재미, 감동, 교훈을 주려고 노력은 했겠지만, 제대로 된 건 없네요. 하나에만 집중했으면 좀 나았을텐데.  (만화는 안 본 사람이......)"
1293,8,딱 블록버스터
1294,10,
1295,10,
1296,7,원작의 깊이에는 못미쳤지만 볼거리가 풍성했다.
1297,10,아무런 정보없이 보게되었는데 최고인것 같아요. 슬프기도하고 뭔가 삶을 되돌아보게하는 것도 있고. 배우들과 cg가 대단했어요 또 영화스크린으로 보고싶어요
1298,10,
1299,0,
1300,10,와 오열할뻔....잔짜  근댜 원작이랑 달라서 좀 아쉬웠음 ㅠ  투에 나올 성주신 기대 !!
1301,6,
1302,10,화려한 환타지라고 가볍게 생각하고 갔는데 재미있었고 예상치못한 감동도 있네요
1303,10,재미있구 짠하네요
1304,8,신파 환타지라는 이상한 장르라고 해서 안 보려다가 1300만이 봤다길래 궁금해서 봤음.  웹툰이 원작이라 그런가...웹툰을 보진 않았지만... 구성이 생각보다 괜춘해서 놀람. 컴퓨터 그래픽도 중국스럽긴한데 이정도면 잘 빠진 것 같고... 머 표값은 하고도 남는 것 같음.  다만... 블루스크린에서 연기하는 게 힘들다고 하더니...김동욱 빼고 다 연기가 영...대사도 좀 설명적이고... 먼가 어색하고 손발이 오그라드는 건 나만 그런건가 싶은 것이...암튼 김동욱의 팬이 될 정도였음.  차기작이 나온다면 좀 더 액션을 넣었으면 하지만... 손익분기점 관객수가 몇인지 알고 싶어지면서 1300만이면 얼마나 넘은 건지도 알고 싶어지고... 상당한 도전이었을 텐데 성공한 건가 싶기도하고...  암튼 내 
1305,1,정말 추천하고 싶지는 않습니다
1306,7,.
1307,7,"딱 7점이 적당한 영화.. 대단히 재밌지도 대단히 신박하지도 않지만, 그렇다고 지루하지도 않다. 관객 모으기는 좋은 영화."
1308,9,
1309,9,재밌게 잘 봤어요. 좋은 영화.
1310,9,괜찮은 연기파들..짜임새.. 잘 만들었다!!  단 내용이. ...너무 심한 허구라서 아쉽다. 
1311,10,재미있었다
1312,7,"이승의 비중이 너무 큼. 저승의 모습을 좀 더 비중있게, 재미있게 표현하면 좋았을 것을. 가족애, 감동을 억지로 밀어넣는 클리셰(진부,상투)는 이제 그만요~"
1313,6,
1314,9,2편이 기대되는 올해 최고의 수작 영화인것 같다. 영화는 감동을 줄수 있는 스토리가 있어야 할 것 같다~
1315,10,와 진짜 기대 안하고 만화랑 똑같겠지 하고 가서 봤는데 진짜 감동적 ㅠㅠ 웃길땐 웃기고 슬플땐 슬플줄 아는 영화인듯! 마지막에 마동석이 성주신으로 나오는거 보니 다음은 신과함께 이승편인듯°¥°!!!!!  참고로  나 기독교인임 ㅋ
1316,10,얼마 전에 봤는데 정말 재미있었다 지금까지 본 영화 중 제일 좋다 계속 보고 싶은 영화!! 배우들이 모두 연기를 다 잘한 것 같다
1317,10,보고 싶어서 봤는데 핵꾸르잼 이렇게 재미있는 영화는 처음 봐요~~너무 재미있고 감동적이예요!!!제가 영화를 많이 봤었는데 이번 영화가 가장 재미있고 감동적이예요♡♡♡
1318,10,시간도 많지않고 망설이다 봤는데ᆢ  감동ᆢ 수홍역 맡은 배우만봐도 울컥한다ㆍ  기독교인들ᆢ무조건 평점깍아내려서  영화 못볼뻔했다! 졸다 온 사람들도 죄가 많아서 안보이는거다 영화를 제대로 보고 평을 해라ᆢ 제대로 이해안되면 2번봐라! 말만믿는다하고 똑바로 안살고  거짓말하고게으름 피우면 지옥에서 헤어나오기힘들겠더라ᆢㅠㅠ
1319,3,
1320,3,김수홍(김동욱 분)을 포스터에 넣어라!!! 주인공은 김수홍이다!!!  주인공 바꿔치기를 빈약한 상상력의 CG로 커버하려는 영화. 악귀 하나에 흔들거리는 지옥에 구조조정 절실함.
1321,9,.
1322,6,기대했던거 보다는 별로..원작을 제대로 못살린듯한..
1323,10,국산 영화중 젤 재밌게 봄
1324,10,Good
1325,3,앞으로 나올 염력도 신과함께처럼 미드에서 그대로..비욘드와 아메리칸갓 보면 최고 인기 한국영화들이 어디서 왔는지 잘 알게됩니다.창작부재 영화판 한심..
1326,10,
1327,10,
1328,2,"어떻게 살아야 할까에 대한 진지한 고민을 할 수 있는 영화라 생각하고 봤는데, 그닥.... 너무 웃길려고 해서 집중이 안되는 영화. 천만은 언플 같다.  작가의 스토리 텔링이 딱 20점. 1점 주려다가, 천당이 없어서 평점 2점."
1329,0,차라리 1987을 봐라 1987 천만 가즈아 
1330,10,"와 진짜 소름...  진짜 2시간30분을 지나가는지도 모르고봤고 진짜 수십번을봐도 좋을 영화다. 연기도 장인분들이 하셔서 너무 리얼하고, 1987보려다 나이제한 때문에 이거 봤는데 진짜 신의 한수였다 ㄷㄷㄷ 친구는 원래 잘우는얘라 눈물 뚝뚝흘리고, 난 원래 진짜 안우는데 눈물고이고 눈가주변이 촉촉하기 까지 했었다. 진짜 영화보면서 눈물흘리는 것은 처음이다. 슬픈영화를 많이 봤었는데 가족얘기라 그런가... 코 끝이 찡했고, 중간중간 웃긴 부분도 있어서 재밌게 봤다. 왜 다들 천만영화 천만영화하는지 알았다. 이건 천만영화가 아니라 억명영화여도 나쁘지않을 것 같다는 생각을 했다."
1331,5,기대를 너무 했나 재미가 없다. 김자홍 캐릭터 답답하고 영화 보는 내내 지루해서 혼남. 천만에 속아 봤다
1332,8,재미있었다
1333,5,우리 영화에 그래픽 수준이 헐리웃에 버금간다는 사실을 눈으로 보고 왔네요 딱 오락영화정도였어요
1334,10,사람들아 잘들어라...의로움이 착함의 최소한 이니라... 항상 삶을 되짚어 봐라...의로웠는지를...
1335,6,
1336,10,.
1337,5,망인의 삶에 대한 이해없이 게임하듯 망자를  환생시키려하는 차사들이 공감 가지않았고 환생을 했기에 해피엔딩이라고 결론짓는 영화에 비해 두 아들의 죽음을 둔 노모의 삶은 너무 서럽지 않은가
1338,0,
1339,10,개독들의 평점테러 보상차원입니다. 사실 영화자체도 상당히 괜찮고 감동적이었습니다.
1340,1,1300만 ㅋㅋ 미개한 조선인은 개 돼지와 같다   조선 총독부가 옳았다 
1341,10,펑펑울면서 봤어요 차태현씨  연기 너무좋아요
1342,10,울면서 봤음...너무 감동적이고 차태현 김향기 주지훈 하정우 오달수(?)다 연기 짱 잘한듯...특히 제일 무서웠던 대왕이 살인지옥의 변성대왕인듯. 진짜 멋지고 제 인상 영화라고 찍고 싶어요! 영화 자꾸 보고싶어요
1343,10,신과함께~^^  잘봤음~  짜임새도 있고  감동도 있고~각자 맏은 역활이  잘  어울려서  시 간가는줄 모르고 봄~
1344,10,"차태현,주지훈,하정우 모두 되게 욘기 잘하시고 되게 쟈미있었어요. 근데 악플 다시는 분들한테 하는 얘기인데 그쪽들이 감독을 해 봐요 그쪽들이 배우를 해봐요 생각을 하고 하고 악플 다셨으면 좋겠어요. 제가 배우가 아니어서 상관할 일은 아니지만 관객으로서 한 마디 합니다."
1345,10,차태현 믿고 봅니다. 첨엔 이거 뭐지 했는데 흐를수록 나를 돌아보게 되는 영화 재미있고 생각을 많이 하게 하는 영화 배우님들 연기짱!!
1346,3,이게 잼있다는건 솔직히 아니지... 급 심형래 디워생각나네 
1347,10,"재미있었다 뭐라고 해도,,, "
1348,10,꿀잼..
1349,9,웹툰을 봤지만 웹툰과는 또 다른 재미가 있네요.
1350,3,전체적 스토리는 일반인의 눈물샘을 자극하는 가족애 등을 소재로 한 산파극. 기술적으로는 CG가 좀 어설픈 느낌.
1351,0,노잼..... 잠 오는.....
1352,8,
1353,5,재미없음
1354,8,환생의 이유가 좀 못마땅하다.
1355,5,좀 뭐랄까 좀 그러네... 웹툰은 전혀 안본 상태에서 봤는데 구성이나 짜임새가 확 와닿지는 않는 영화다. 지옥 장면은 점수를 주고 싶고 스토리텔링은 많이 실망. 지옥에서 죄에 대한 판결이 그 자체가 개연성이 많이 부족한 느낌이고 액면상으론 유죄인데 전후사정을 살펴보면 무죄라는 설정... 그리고 그런 설정들이 반복되는게 아쉽고 전체적인 긴장을 많이 떨어뜨린다. 죽은 후 지옥에서 판결을 받는다라는 중심 내용 자체가 애초에 한계를 말해주고 있는 것 같다.
1356,0,천만은 넌센스...
1357,10,난베트남에서오늘봤는데시간가는줄모르고웃고울며연화를봤어요너무재미있었습니다
1358,10,나를  다시한번 돌아볼수있는 영화이고 마음이 따슷한영화이네요 아들과같이 정말  좋은영화  잘  보았습니다 ??★★★★★
1359,10,
1360,10,
1361,8,
1362,9,재미있었음....
1363,10,환타지 액션 감동 모든걸 갖춘 영화  cg도 끝내주고 최고입니다. 아무생각없이 보다 눈물 ㅜㅜ
1364,10,ㆍ
1365,8,환타지? 같은 영화나 소설을 별로 좋아하지않는데.. 이영화는 의외로 너무 재밌게봤습니다. 감동도있고 재미도있었습니다.. 
1366,1,넘재미없당
1367,10,지루하면 안보면되는거고.. 그런거지..영화를 보고 교훈을얻을려고 생각하면 영화재미없다....다교육적이어서..뭔재미로 보겠어..
1368,10,재밌게봤어요~
1369,1,왜 그렇게 인기가 많은지 이해가안됍니다. 중간에 중간 지루함도있고 영화에서 전달하려는 의미는 알겠지만  재미없어요 
1370,5,"마치 사후세계가 있어 생전의 삶을 평가하고 상벌하는 시스템이 정말 존재할 것 같은 그럴듯함과 정성들인 CG는 훌륭하다. 하지만 유쾌한 삶만 살다 죽은 사람이 어딨으랴. 수억명에 달하는 망자들의 삶을 평가하는 지옥 최고수뇌부들이 유독 두형제의 억울한 인생땜에 난리를 떠는 게 공감되지않는다. 어머니 한분만을 위한 인생을 산 듯한 효심깊은 자홍, 이타심과 높은 도덕성을 갖춘 수홍의 사고사를 승진심사때문에 은폐 결심하는 중대장(탈영으로 둔갑시키는데 소속 부대에 탈영병 생기는 건 승진심사와 무관한가?), 강림과 해원맥이 휘두르는 칼에 닿으면 연기처럼 사라지는 지옥 요괴들과의 무의미하고  CG표나는 격투장면 등은 전반적으로 집중력을 떨어뜨려 중반 이후부터 매우 지루해짐과 동시에 슬픈 장면조차 부정적 의미의 신파조"
